Ticker,Earnings Date,Buy Date,Sell Date,Buy Price,Sell Price,Return (%)
ETN,2024-10-31,2024-10-26,2024-11-01,"Ticker
ETN    341.082062
Name: 2024-10-25 00:00:00, dtype: float64","Ticker
ETN    331.685944
Name: 2024-11-01 00:00:00, dtype: float64","Ticker
ETN   -2.754797
dtype: float64"
ETN,2024-08-01,2024-07-27,2024-08-02,"Ticker
ETN    293.855133
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
ETN    276.556763
Name: 2024-08-02 00:00:00, dtype: float64","Ticker
ETN   -5.8867
dtype: float64"
ETN,2024-04-30,2024-04-25,2024-05-01,"Ticker
ETN    311.97699
Name: 2024-04-25 00:00:00, dtype: float64","Ticker
ETN    306.988953
Name: 2024-05-01 00:00:00, dtype: float64","Ticker
ETN   -1.598848
dtype: float64"
ETN,2024-02-01,2024-01-27,2024-02-02,"Ticker
ETN    241.162308
Name: 2024-01-26 00:00:00, dtype: float64","Ticker
ETN    264.90686
Name: 2024-02-02 00:00:00, dtype: float64","Ticker
ETN    9.84588
dtype: float64"
ETN,2023-10-31,2023-10-26,2023-11-01,"Ticker
ETN    192.004013
Name: 2023-10-26 00:00:00, dtype: float64","Ticker
ETN    209.861221
Name: 2023-11-01 00:00:00, dtype: float64","Ticker
ETN    9.300435
dtype: float64"
ETN,2023-08-01,2023-07-27,2023-08-02,"Ticker
ETN    196.6436
Name: 2023-07-27 00:00:00, dtype: float64","Ticker
ETN    212.960831
Name: 2023-08-02 00:00:00, dtype: float64","Ticker
ETN    8.29787
dtype: float64"
ETN,2023-05-02,2023-04-27,2023-05-03,"Ticker
ETN    162.600616
Name: 2023-04-27 00:00:00, dtype: float64","Ticker
ETN    166.869644
Name: 2023-05-03 00:00:00, dtype: float64","Ticker
ETN    2.625468
dtype: float64"
ETN,2023-02-08,2023-02-03,2023-02-09,"Ticker
ETN    157.245911
Name: 2023-02-03 00:00:00, dtype: float64","Ticker
ETN    161.127914
Name: 2023-02-09 00:00:00, dtype: float64","Ticker
ETN    2.468747
dtype: float64"
ETN,2022-11-01,2022-10-27,2022-11-02,"Ticker
ETN    140.580093
Name: 2022-10-27 00:00:00, dtype: float64","Ticker
ETN    144.336838
Name: 2022-11-02 00:00:00, dtype: float64","Ticker
ETN    2.672316
dtype: float64"
ETN,2022-08-02,2022-07-28,2022-08-03,"Ticker
ETN    139.407761
Name: 2022-07-28 00:00:00, dtype: float64","Ticker
ETN    141.733414
Name: 2022-08-03 00:00:00, dtype: float64","Ticker
ETN    1.668238
dtype: float64"
ETN,2022-05-03,2022-04-28,2022-05-04,"Ticker
ETN    140.141037
Name: 2022-04-28 00:00:00, dtype: float64","Ticker
ETN    142.08374
Name: 2022-05-04 00:00:00, dtype: float64","Ticker
ETN    1.386249
dtype: float64"
ETN,2022-02-04,2022-01-30,2022-02-05,"Ticker
ETN    147.683411
Name: 2022-01-28 00:00:00, dtype: float64","Ticker
ETN    142.320465
Name: 2022-02-04 00:00:00, dtype: float64","Ticker
ETN   -3.63138
dtype: float64"
ETN,2021-11-02,2021-10-28,2021-11-03,"Ticker
ETN    154.801498
Name: 2021-10-28 00:00:00, dtype: float64","Ticker
ETN    159.052536
Name: 2021-11-03 00:00:00, dtype: float64","Ticker
ETN    2.746122
dtype: float64"
ETN,2021-08-03,2021-07-29,2021-08-04,"Ticker
ETN    147.324051
Name: 2021-07-29 00:00:00, dtype: float64","Ticker
ETN    151.17276
Name: 2021-08-04 00:00:00, dtype: float64","Ticker
ETN    2.612411
dtype: float64"
FTNT,2025-05-07,2025-05-02,2025-05-08,"Ticker
FTNT    106.18
Name: 2025-05-02 00:00:00, dtype: float64","Ticker
FTNT    97.739998
Name: 2025-05-08 00:00:00, dtype: float64","Ticker
FTNT   -7.948769
dtype: float64"
FTNT,2025-02-06,2025-02-01,2025-02-07,"Ticker
FTNT    100.879997
Name: 2025-01-31 00:00:00, dtype: float64","Ticker
FTNT    107.660004
Name: 2025-02-07 00:00:00, dtype: float64","Ticker
FTNT    6.720863
dtype: float64"
FTNT,2024-11-07,2024-11-02,2024-11-08,"Ticker
FTNT    78.800003
Name: 2024-11-01 00:00:00, dtype: float64","Ticker
FTNT    92.040001
Name: 2024-11-08 00:00:00, dtype: float64","Ticker
FTNT    16.802027
dtype: float64"
FTNT,2024-08-06,2024-08-01,2024-08-07,"Ticker
FTNT    57.200001
Name: 2024-08-01 00:00:00, dtype: float64","Ticker
FTNT    69.93
Name: 2024-08-07 00:00:00, dtype: float64","Ticker
FTNT    22.255244
dtype: float64"
FTNT,2024-05-02,2024-04-27,2024-05-03,"Ticker
FTNT    64.18
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
FTNT    58.880001
Name: 2024-05-03 00:00:00, dtype: float64","Ticker
FTNT   -8.258023
dtype: float64"
FTNT,2024-02-06,2024-02-01,2024-02-07,"Ticker
FTNT    66.449997
Name: 2024-02-01 00:00:00, dtype: float64","Ticker
FTNT    70.029999
Name: 2024-02-07 00:00:00, dtype: float64","Ticker
FTNT    5.387512
dtype: float64"
FTNT,2023-11-02,2023-10-28,2023-11-03,"Ticker
FTNT    56.259998
Name: 2023-10-27 00:00:00, dtype: float64","Ticker
FTNT    50.48
Name: 2023-11-03 00:00:00, dtype: float64","Ticker
FTNT   -10.273727
dtype: float64"
FTNT,2023-08-03,2023-07-29,2023-08-04,"Ticker
FTNT    76.800003
Name: 2023-07-28 00:00:00, dtype: float64","Ticker
FTNT    56.77
Name: 2023-08-04 00:00:00, dtype: float64","Ticker
FTNT   -26.080732
dtype: float64"
FTNT,2023-05-04,2023-04-29,2023-05-05,"Ticker
FTNT    63.049999
Name: 2023-04-28 00:00:00, dtype: float64","Ticker
FTNT    64.589996
Name: 2023-05-05 00:00:00, dtype: float64","Ticker
FTNT    2.442501
dtype: float64"
FTNT,2023-02-07,2023-02-02,2023-02-08,"Ticker
FTNT    53.849998
Name: 2023-02-02 00:00:00, dtype: float64","Ticker
FTNT    59.639999
Name: 2023-02-08 00:00:00, dtype: float64","Ticker
FTNT    10.752091
dtype: float64"
FTNT,2022-11-02,2022-10-28,2022-11-03,"Ticker
FTNT    57.099998
Name: 2022-10-28 00:00:00, dtype: float64","Ticker
FTNT    45.93
Name: 2022-11-03 00:00:00, dtype: float64","Ticker
FTNT   -19.562169
dtype: float64"
FTNT,2022-08-03,2022-07-29,2022-08-04,"Ticker
FTNT    59.650002
Name: 2022-07-29 00:00:00, dtype: float64","Ticker
FTNT    52.610001
Name: 2022-08-04 00:00:00, dtype: float64","Ticker
FTNT   -11.802181
dtype: float64"
FTNT,2022-05-04,2022-04-29,2022-05-05,"Ticker
FTNT    57.801998
Name: 2022-04-29 00:00:00, dtype: float64","Ticker
FTNT    56.903999
Name: 2022-05-05 00:00:00, dtype: float64","Ticker
FTNT   -1.553577
dtype: float64"
FTNT,2022-02-03,2022-01-29,2022-02-04,"Ticker
FTNT    56.431999
Name: 2022-01-28 00:00:00, dtype: float64","Ticker
FTNT    62.866001
Name: 2022-02-04 00:00:00, dtype: float64","Ticker
FTNT    11.401336
dtype: float64"
FTNT,2021-11-04,2021-10-30,2021-11-05,"Ticker
FTNT    67.267998
Name: 2021-10-29 00:00:00, dtype: float64","Ticker
FTNT    68.237999
Name: 2021-11-05 00:00:00, dtype: float64","Ticker
FTNT    1.441995
dtype: float64"
FTNT,2021-07-29,2021-07-24,2021-07-30,"Ticker
FTNT    55.141998
Name: 2021-07-23 00:00:00, dtype: float64","Ticker
FTNT    54.448002
Name: 2021-07-30 00:00:00, dtype: float64","Ticker
FTNT   -1.258562
dtype: float64"
GE,2025-04-22,2025-04-17,2025-04-23,"Ticker
GE    181.789993
Name: 2025-04-17 00:00:00, dtype: float64","Ticker
GE    193.679993
Name: 2025-04-23 00:00:00, dtype: float64","Ticker
GE    6.540514
dtype: float64"
GE,2025-01-23,2025-01-18,2025-01-24,"Ticker
GE    182.510437
Name: 2025-01-17 00:00:00, dtype: float64","Ticker
GE    196.384613
Name: 2025-01-24 00:00:00, dtype: float64","Ticker
GE    7.601853
dtype: float64"
GE,2024-10-22,2024-10-17,2024-10-23,"Ticker
GE    191.94957
Name: 2024-10-17 00:00:00, dtype: float64","Ticker
GE    181.057617
Name: 2024-10-23 00:00:00, dtype: float64","Ticker
GE   -5.674382
dtype: float64"
GE,2024-07-23,2024-07-18,2024-07-24,"Ticker
GE    158.003296
Name: 2024-07-18 00:00:00, dtype: float64","Ticker
GE    161.495911
Name: 2024-07-24 00:00:00, dtype: float64","Ticker
GE    2.21047
dtype: float64"
GE,2024-04-23,2024-04-18,2024-04-24,"Ticker
GE    151.925125
Name: 2024-04-18 00:00:00, dtype: float64","Ticker
GE    158.133652
Name: 2024-04-24 00:00:00, dtype: float64","Ticker
GE    4.08657
dtype: float64"
GE,2024-01-23,2024-01-18,2024-01-24,"Ticker
GE    101.732018
Name: 2024-01-18 00:00:00, dtype: float64","Ticker
GE    102.824112
Name: 2024-01-24 00:00:00, dtype: float64","Ticker
GE    1.073501
dtype: float64"
GE,2023-10-24,2023-10-19,2023-10-25,"Ticker
GE    84.585068
Name: 2023-10-19 00:00:00, dtype: float64","Ticker
GE    87.946335
Name: 2023-10-25 00:00:00, dtype: float64","Ticker
GE    3.97383
dtype: float64"
GE,2023-07-25,2023-07-20,2023-07-26,"Ticker
GE    87.914696
Name: 2023-07-20 00:00:00, dtype: float64","Ticker
GE    90.664986
Name: 2023-07-26 00:00:00, dtype: float64","Ticker
GE    3.128362
dtype: float64"
GE,2023-04-25,2023-04-20,2023-04-26,"Ticker
GE    78.783607
Name: 2023-04-20 00:00:00, dtype: float64","Ticker
GE    75.980072
Name: 2023-04-26 00:00:00, dtype: float64","Ticker
GE   -3.558526
dtype: float64"
GE,2023-01-24,2023-01-19,2023-01-25,"Ticker
GE    60.642551
Name: 2023-01-19 00:00:00, dtype: float64","Ticker
GE    63.743328
Name: 2023-01-25 00:00:00, dtype: float64","Ticker
GE    5.113203
dtype: float64"
GE,2022-10-25,2022-10-20,2022-10-26,"Ticker
GE    43.054684
Name: 2022-10-20 00:00:00, dtype: float64","Ticker
GE    46.43285
Name: 2022-10-26 00:00:00, dtype: float64","Ticker
GE    7.846222
dtype: float64"
GE,2022-07-26,2022-07-21,2022-07-27,"Ticker
GE    41.870518
Name: 2022-07-21 00:00:00, dtype: float64","Ticker
GE    43.990776
Name: 2022-07-27 00:00:00, dtype: float64","Ticker
GE    5.063846
dtype: float64"
GE,2022-04-26,2022-04-21,2022-04-27,"Ticker
GE    56.300953
Name: 2022-04-21 00:00:00, dtype: float64","Ticker
GE    48.008053
Name: 2022-04-27 00:00:00, dtype: float64","Ticker
GE   -14.729591
dtype: float64"
GE,2022-01-25,2022-01-20,2022-01-26,"Ticker
GE    60.255169
Name: 2022-01-20 00:00:00, dtype: float64","Ticker
GE    54.778545
Name: 2022-01-26 00:00:00, dtype: float64","Ticker
GE   -9.089052
dtype: float64"
GE,2021-10-26,2021-10-21,2021-10-27,"Ticker
GE    63.204933
Name: 2021-10-21 00:00:00, dtype: float64","Ticker
GE    63.633842
Name: 2021-10-27 00:00:00, dtype: float64","Ticker
GE    0.678601
dtype: float64"
GE,2021-07-27,2021-07-22,2021-07-28,"Ticker
GE    62.206787
Name: 2021-07-22 00:00:00, dtype: float64","Ticker
GE    64.313019
Name: 2021-07-28 00:00:00, dtype: float64","Ticker
GE    3.385855
dtype: float64"
GNRC,2025-04-30,2025-04-25,2025-05-01,"Ticker
GNRC    112.889999
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
GNRC    112.669998
Name: 2025-05-01 00:00:00, dtype: float64","Ticker
GNRC   -0.194881
dtype: float64"
GNRC,2025-02-12,2025-02-07,2025-02-13,"Ticker
GNRC    142.110001
Name: 2025-02-07 00:00:00, dtype: float64","Ticker
GNRC    146.830002
Name: 2025-02-13 00:00:00, dtype: float64","Ticker
GNRC    3.321372
dtype: float64"
GNRC,2024-10-31,2024-10-26,2024-11-01,"Ticker
GNRC    164.399994
Name: 2024-10-25 00:00:00, dtype: float64","Ticker
GNRC    168.910004
Name: 2024-11-01 00:00:00, dtype: float64","Ticker
GNRC    2.743315
dtype: float64"
GNRC,2024-07-31,2024-07-26,2024-08-01,"Ticker
GNRC    159.429993
Name: 2024-07-26 00:00:00, dtype: float64","Ticker
GNRC    145.5
Name: 2024-08-01 00:00:00, dtype: float64","Ticker
GNRC   -8.737373
dtype: float64"
GNRC,2024-05-01,2024-04-26,2024-05-02,"Ticker
GNRC    140.119995
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
GNRC    128.660004
Name: 2024-05-02 00:00:00, dtype: float64","Ticker
GNRC   -8.178698
dtype: float64"
GNRC,2024-02-14,2024-02-09,2024-02-15,"Ticker
GNRC    126.910004
Name: 2024-02-09 00:00:00, dtype: float64","Ticker
GNRC    120.68
Name: 2024-02-15 00:00:00, dtype: float64","Ticker
GNRC   -4.908993
dtype: float64"
GNRC,2023-11-01,2023-10-27,2023-11-02,"Ticker
GNRC    82.199997
Name: 2023-10-27 00:00:00, dtype: float64","Ticker
GNRC    99.360001
Name: 2023-11-02 00:00:00, dtype: float64","Ticker
GNRC    20.875918
dtype: float64"
GNRC,2023-08-02,2023-07-28,2023-08-03,"Ticker
GNRC    149.899994
Name: 2023-07-28 00:00:00, dtype: float64","Ticker
GNRC    110.769997
Name: 2023-08-03 00:00:00, dtype: float64","Ticker
GNRC   -26.104069
dtype: float64"
GNRC,2023-05-03,2023-04-28,2023-05-04,"Ticker
GNRC    102.220001
Name: 2023-04-28 00:00:00, dtype: float64","Ticker
GNRC    109.029999
Name: 2023-05-04 00:00:00, dtype: float64","Ticker
GNRC    6.662099
dtype: float64"
GNRC,2023-02-15,2023-02-10,2023-02-16,"Ticker
GNRC    116.660004
Name: 2023-02-10 00:00:00, dtype: float64","Ticker
GNRC    129.910004
Name: 2023-02-16 00:00:00, dtype: float64","Ticker
GNRC    11.357792
dtype: float64"
GNRC,2022-11-02,2022-10-28,2022-11-03,"Ticker
GNRC    116.699997
Name: 2022-10-28 00:00:00, dtype: float64","Ticker
GNRC    101.389999
Name: 2022-11-03 00:00:00, dtype: float64","Ticker
GNRC   -13.119107
dtype: float64"
GNRC,2022-08-03,2022-07-29,2022-08-04,"Ticker
GNRC    268.299988
Name: 2022-07-29 00:00:00, dtype: float64","Ticker
GNRC    243.589996
Name: 2022-08-04 00:00:00, dtype: float64","Ticker
GNRC   -9.209837
dtype: float64"
GNRC,2022-05-04,2022-04-29,2022-05-05,"Ticker
GNRC    219.380005
Name: 2022-04-29 00:00:00, dtype: float64","Ticker
GNRC    260.519989
Name: 2022-05-05 00:00:00, dtype: float64","Ticker
GNRC    18.752841
dtype: float64"
GNRC,2022-02-16,2022-02-11,2022-02-17,"Ticker
GNRC    275.279999
Name: 2022-02-11 00:00:00, dtype: float64","Ticker
GNRC    302.799988
Name: 2022-02-17 00:00:00, dtype: float64","Ticker
GNRC    9.99709
dtype: float64"
GNRC,2021-11-02,2021-10-28,2021-11-03,"Ticker
GNRC    503.519989
Name: 2021-10-28 00:00:00, dtype: float64","Ticker
GNRC    453.399994
Name: 2021-11-03 00:00:00, dtype: float64","Ticker
GNRC   -9.953924
dtype: float64"
GNRC,2021-07-28,2021-07-23,2021-07-29,"Ticker
GNRC    449.640015
Name: 2021-07-23 00:00:00, dtype: float64","Ticker
GNRC    419.299988
Name: 2021-07-29 00:00:00, dtype: float64","Ticker
GNRC   -6.747626
dtype: float64"
GOOG,2025-04-24,2025-04-19,2025-04-25,"Ticker
GOOG    153.360001
Name: 2025-04-17 00:00:00, dtype: float64","Ticker
GOOG    163.850006
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
GOOG    6.840118
dtype: float64"
GOOG,2025-02-04,2025-01-30,2025-02-05,"Ticker
GOOG    202.399414
Name: 2025-01-30 00:00:00, dtype: float64","Ticker
GOOG    193.080032
Name: 2025-02-05 00:00:00, dtype: float64","Ticker
GOOG   -4.604451
dtype: float64"
GOOG,2024-10-29,2024-10-24,2024-10-30,"Ticker
GOOG    164.15654
Name: 2024-10-24 00:00:00, dtype: float64","Ticker
GOOG    175.740189
Name: 2024-10-30 00:00:00, dtype: float64","Ticker
GOOG    7.056465
dtype: float64"
GOOG,2024-07-23,2024-07-18,2024-07-24,"Ticker
GOOG    178.578125
Name: 2024-07-18 00:00:00, dtype: float64","Ticker
GOOG    173.745483
Name: 2024-07-24 00:00:00, dtype: float64","Ticker
GOOG   -2.706178
dtype: float64"
GOOG,2024-04-25,2024-04-20,2024-04-26,"Ticker
GOOG    154.985916
Name: 2024-04-19 00:00:00, dtype: float64","Ticker
GOOG    172.871201
Name: 2024-04-26 00:00:00, dtype: float64","Ticker
GOOG    11.539942
dtype: float64"
GOOG,2024-01-30,2024-01-25,2024-01-31,"Ticker
GOOG    152.915726
Name: 2024-01-25 00:00:00, dtype: float64","Ticker
GOOG    141.131546
Name: 2024-01-31 00:00:00, dtype: float64","Ticker
GOOG   -7.706323
dtype: float64"
GOOG,2023-10-24,2023-10-19,2023-10-25,"Ticker
GOOG    138.324829
Name: 2023-10-19 00:00:00, dtype: float64","Ticker
GOOG    126.072861
Name: 2023-10-25 00:00:00, dtype: float64","Ticker
GOOG   -8.857389
dtype: float64"
GOOG,2023-07-25,2023-07-20,2023-07-26,"Ticker
GOOG    118.966522
Name: 2023-07-20 00:00:00, dtype: float64","Ticker
GOOG    129.048752
Name: 2023-07-26 00:00:00, dtype: float64","Ticker
GOOG    8.474846
dtype: float64"
GOOG,2023-04-25,2023-04-20,2023-04-26,"Ticker
GOOG    105.40078
Name: 2023-04-20 00:00:00, dtype: float64","Ticker
GOOG    103.957611
Name: 2023-04-26 00:00:00, dtype: float64","Ticker
GOOG   -1.36922
dtype: float64"
GOOG,2023-02-02,2023-01-28,2023-02-03,"Ticker
GOOG    100.235245
Name: 2023-01-27 00:00:00, dtype: float64","Ticker
GOOG    104.723984
Name: 2023-02-03 00:00:00, dtype: float64","Ticker
GOOG    4.478204
dtype: float64"
GOOG,2022-10-25,2022-10-20,2022-10-26,"Ticker
GOOG    100.056091
Name: 2022-10-20 00:00:00, dtype: float64","Ticker
GOOG    94.373001
Name: 2022-10-26 00:00:00, dtype: float64","Ticker
GOOG   -5.679904
dtype: float64"
GOOG,2022-07-26,2022-07-21,2022-07-27,"Ticker
GOOG    114.497688
Name: 2022-07-21 00:00:00, dtype: float64","Ticker
GOOG    113.064468
Name: 2022-07-27 00:00:00, dtype: float64","Ticker
GOOG   -1.251746
dtype: float64"
GOOG,2022-04-26,2022-04-21,2022-04-27,"Ticker
GOOG    124.348526
Name: 2022-04-21 00:00:00, dtype: float64","Ticker
GOOG    114.478279
Name: 2022-04-27 00:00:00, dtype: float64","Ticker
GOOG   -7.937566
dtype: float64"
GOOG,2022-02-01,2022-01-27,2022-02-02,"Ticker
GOOG    128.512299
Name: 2022-01-27 00:00:00, dtype: float64","Ticker
GOOG    147.338623
Name: 2022-02-02 00:00:00, dtype: float64","Ticker
GOOG    14.649434
dtype: float64"
GOOG,2021-10-26,2021-10-21,2021-10-27,"Ticker
GOOG    142.107422
Name: 2021-10-21 00:00:00, dtype: float64","Ticker
GOOG    145.737213
Name: 2021-10-27 00:00:00, dtype: float64","Ticker
GOOG    2.554259
dtype: float64"
GOOG,2021-07-27,2021-07-22,2021-07-28,"Ticker
GOOG    132.699982
Name: 2021-07-22 00:00:00, dtype: float64","Ticker
GOOG    135.738586
Name: 2021-07-28 00:00:00, dtype: float64","Ticker
GOOG    2.289831
dtype: float64"
HD,2025-05-20,2025-05-15,2025-05-21,"Ticker
HD    378.630005
Name: 2025-05-15 00:00:00, dtype: float64","Ticker
HD    370.839996
Name: 2025-05-21 00:00:00, dtype: float64","Ticker
HD   -2.05742
dtype: float64"
HD,2025-02-25,2025-02-20,2025-02-26,"Ticker
HD    392.151398
Name: 2025-02-20 00:00:00, dtype: float64","Ticker
HD    388.017609
Name: 2025-02-26 00:00:00, dtype: float64","Ticker
HD   -1.054131
dtype: float64"
HD,2024-11-12,2024-11-07,2024-11-13,"Ticker
HD    394.841858
Name: 2024-11-07 00:00:00, dtype: float64","Ticker
HD    405.46814
Name: 2024-11-13 00:00:00, dtype: float64","Ticker
HD    2.691275
dtype: float64"
HD,2024-08-13,2024-08-08,2024-08-14,"Ticker
HD    342.251343
Name: 2024-08-08 00:00:00, dtype: float64","Ticker
HD    349.44339
Name: 2024-08-14 00:00:00, dtype: float64","Ticker
HD    2.101393
dtype: float64"
HD,2024-05-14,2024-05-09,2024-05-15,"Ticker
HD    339.010315
Name: 2024-05-09 00:00:00, dtype: float64","Ticker
HD    340.21051
Name: 2024-05-15 00:00:00, dtype: float64","Ticker
HD    0.354029
dtype: float64"
HD,2024-02-20,2024-02-15,2024-02-21,"Ticker
HD    350.224731
Name: 2024-02-15 00:00:00, dtype: float64","Ticker
HD    353.183075
Name: 2024-02-21 00:00:00, dtype: float64","Ticker
HD    0.844699
dtype: float64"
HD,2023-11-14,2023-11-09,2023-11-15,"Ticker
HD    277.353271
Name: 2023-11-09 00:00:00, dtype: float64","Ticker
HD    296.930969
Name: 2023-11-15 00:00:00, dtype: float64","Ticker
HD    7.058759
dtype: float64"
HD,2023-08-15,2023-08-10,2023-08-16,"Ticker
HD    315.352325
Name: 2023-08-10 00:00:00, dtype: float64","Ticker
HD    318.827484
Name: 2023-08-16 00:00:00, dtype: float64","Ticker
HD    1.101992
dtype: float64"
HD,2023-05-16,2023-05-11,2023-05-17,"Ticker
HD    273.452423
Name: 2023-05-11 00:00:00, dtype: float64","Ticker
HD    277.919891
Name: 2023-05-17 00:00:00, dtype: float64","Ticker
HD    1.633728
dtype: float64"
HD,2023-02-21,2023-02-16,2023-02-22,"Ticker
HD    303.14679
Name: 2023-02-16 00:00:00, dtype: float64","Ticker
HD    279.611511
Name: 2023-02-22 00:00:00, dtype: float64","Ticker
HD   -7.763657
dtype: float64"
HD,2022-11-15,2022-11-10,2022-11-16,"Ticker
HD    292.375397
Name: 2022-11-10 00:00:00, dtype: float64","Ticker
HD    295.386353
Name: 2022-11-16 00:00:00, dtype: float64","Ticker
HD    1.029825
dtype: float64"
HD,2022-08-16,2022-08-11,2022-08-17,"Ticker
HD    289.538818
Name: 2022-08-11 00:00:00, dtype: float64","Ticker
HD    303.582825
Name: 2022-08-17 00:00:00, dtype: float64","Ticker
HD    4.850474
dtype: float64"
HD,2022-05-17,2022-05-12,2022-05-18,"Ticker
HD    268.2742
Name: 2022-05-12 00:00:00, dtype: float64","Ticker
HD    264.097595
Name: 2022-05-18 00:00:00, dtype: float64","Ticker
HD   -1.556842
dtype: float64"
HD,2022-02-22,2022-02-17,2022-02-23,"Ticker
HD    320.285095
Name: 2022-02-17 00:00:00, dtype: float64","Ticker
HD    283.933838
Name: 2022-02-23 00:00:00, dtype: float64","Ticker
HD   -11.349656
dtype: float64"
HD,2021-11-16,2021-11-11,2021-11-17,"Ticker
HD    337.016205
Name: 2021-11-11 00:00:00, dtype: float64","Ticker
HD    361.969574
Name: 2021-11-17 00:00:00, dtype: float64","Ticker
HD    7.404205
dtype: float64"
HD,2021-08-17,2021-08-12,2021-08-18,"Ticker
HD    304.656097
Name: 2021-08-12 00:00:00, dtype: float64","Ticker
HD    293.282318
Name: 2021-08-18 00:00:00, dtype: float64","Ticker
HD   -3.733317
dtype: float64"
HTCMY,2025-04-25,2025-04-20,2025-04-26,"Ticker
HTCMY    57.490002
Name: 2025-04-17 00:00:00, dtype: float64","Ticker
HTCMY    58.790001
Name: 2025-04-25 00:00:00, dtype: float64","Ticker
HTCMY    2.261261
dtype: float64"
HTCMY,2025-01-27,2025-01-22,2025-01-28,"Ticker
HTCMY    42.5
Name: 2025-01-22 00:00:00, dtype: float64","Ticker
HTCMY    50.169998
Name: 2025-01-28 00:00:00, dtype: float64","Ticker
HTCMY    18.047055
dtype: float64"
IBM,2025-04-23,2025-04-18,2025-04-24,"Ticker
IBM    237.231339
Name: 2025-04-17 00:00:00, dtype: float64","Ticker
IBM    227.814011
Name: 2025-04-24 00:00:00, dtype: float64","Ticker
IBM   -3.969681
dtype: float64"
IBM,2025-01-29,2025-01-24,2025-01-30,"Ticker
IBM    221.836044
Name: 2025-01-24 00:00:00, dtype: float64","Ticker
IBM    254.864731
Name: 2025-01-30 00:00:00, dtype: float64","Ticker
IBM    14.888783
dtype: float64"
IBM,2024-10-23,2024-10-18,2024-10-24,"Ticker
IBM    227.346741
Name: 2024-10-18 00:00:00, dtype: float64","Ticker
IBM    213.825378
Name: 2024-10-24 00:00:00, dtype: float64","Ticker
IBM   -5.947463
dtype: float64"
IBM,2024-07-24,2024-07-19,2024-07-25,"Ticker
IBM    177.864212
Name: 2024-07-19 00:00:00, dtype: float64","Ticker
IBM    186.337631
Name: 2024-07-25 00:00:00, dtype: float64","Ticker
IBM    4.763982
dtype: float64"
IBM,2024-04-24,2024-04-19,2024-04-25,"Ticker
IBM    174.510941
Name: 2024-04-19 00:00:00, dtype: float64","Ticker
IBM    162.334213
Name: 2024-04-25 00:00:00, dtype: float64","Ticker
IBM   -6.97763
dtype: float64"
IBM,2024-01-24,2024-01-19,2024-01-25,"Ticker
IBM    163.315216
Name: 2024-01-19 00:00:00, dtype: float64","Ticker
IBM    181.36293
Name: 2024-01-25 00:00:00, dtype: float64","Ticker
IBM    11.050847
dtype: float64"
IBM,2023-10-25,2023-10-20,2023-10-26,"Ticker
IBM    129.164459
Name: 2023-10-20 00:00:00, dtype: float64","Ticker
IBM    135.379715
Name: 2023-10-26 00:00:00, dtype: float64","Ticker
IBM    4.811893
dtype: float64"
IBM,2023-07-19,2023-07-14,2023-07-20,"Ticker
IBM    124.19442
Name: 2023-07-14 00:00:00, dtype: float64","Ticker
IBM    128.830795
Name: 2023-07-20 00:00:00, dtype: float64","Ticker
IBM    3.733159
dtype: float64"
IBM,2023-04-19,2023-04-14,2023-04-20,"Ticker
IBM    117.692596
Name: 2023-04-14 00:00:00, dtype: float64","Ticker
IBM    116.057732
Name: 2023-04-20 00:00:00, dtype: float64","Ticker
IBM   -1.389097
dtype: float64"
IBM,2023-01-25,2023-01-20,2023-01-26,"Ticker
IBM    128.114136
Name: 2023-01-20 00:00:00, dtype: float64","Ticker
IBM    121.989708
Name: 2023-01-26 00:00:00, dtype: float64","Ticker
IBM   -4.780447
dtype: float64"
IBM,2022-10-19,2022-10-14,2022-10-20,"Ticker
IBM    107.631897
Name: 2022-10-14 00:00:00, dtype: float64","Ticker
IBM    115.038094
Name: 2022-10-20 00:00:00, dtype: float64","Ticker
IBM    6.881043
dtype: float64"
IBM,2022-07-18,2022-07-13,2022-07-19,"Ticker
IBM    121.469749
Name: 2022-07-13 00:00:00, dtype: float64","Ticker
IBM    115.891266
Name: 2022-07-19 00:00:00, dtype: float64","Ticker
IBM   -4.592488
dtype: float64"
IBM,2022-04-19,2022-04-14,2022-04-20,"Ticker
IBM    110.722862
Name: 2022-04-14 00:00:00, dtype: float64","Ticker
IBM    121.011276
Name: 2022-04-20 00:00:00, dtype: float64","Ticker
IBM    9.292041
dtype: float64"
IBM,2022-01-24,2022-01-19,2022-01-25,"Ticker
IBM    113.744576
Name: 2022-01-19 00:00:00, dtype: float64","Ticker
IBM    117.651909
Name: 2022-01-25 00:00:00, dtype: float64","Ticker
IBM    3.435182
dtype: float64"
IBM,2021-10-20,2021-10-15,2021-10-21,"Ticker
IBM    117.937111
Name: 2021-10-15 00:00:00, dtype: float64","Ticker
IBM    104.65992
Name: 2021-10-21 00:00:00, dtype: float64","Ticker
IBM   -11.257857
dtype: float64"
